Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,TIPO_MOV,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,19/01/2024,2638892,FROZEN,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,456,,,,4031.04,,,,89.06,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,19/01/2024,2638892,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,456,,,,4026.48,,,,89.06,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,19/01/2024,2638892,MINNIE,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,432,,,,3814.56,,,,84.37,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,19/01/2024,2638891,MINNIE,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,0.20,0.00,0.00,,24,,,,211.92,,,,4.69,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638892,DISNEY PRINCESAS,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,576,,,,10212.48,,,,112.49,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638892,DISNEY,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,1487,,,,29047.17,,,,290.41,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638892,AVENGERS,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,2238,,,,26011.26,,,,437.08,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638892,FROZEN,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,4816,,,,60885.82,,,,940.56,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638892,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,4450,,,,54022.18,,,,869.09,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638892,STAR WARS,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,552,,,,9786.96,,,,107.81,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638892,MICKEY,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,1014,,,,16558.92,,,,198.03,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638892,MINNIE,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,3468,,,,44707.38,,,,677.30,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638891,AVENGERS,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,0.20,0.00,0.00,,34,,,,407.14,,,,6.64,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638891,FROZEN,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,0.20,0.00,0.00,,52,,,,651.58,,,,10.16,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638891,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,0.20,0.00,0.00,,52,,,,651.58,,,,10.16,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638891,MICKEY,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,0.20,0.00,0.00,,18,,,,244.44,,,,3.52,,
GLOBAL TITANIO PERU S.A.C.,2060215819,INFANTIL,ESCOLAR,11/01/2024,2638891,MINNIE,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,0.20,0.00,0.00,,52,,,,651.58,,,,10.16,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,MENAJE DE MESA,9/01/2024,2643055,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,28,,,,1089.08,,,,13.97,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,COCINA,9/01/2024,2643045,BUBBA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,8,,,,105.36,,,,15.62,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,DECOHOGAR,COCINA,9/01/2024,2643045,BUBBA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,60,,,,2191.44,,,,29.95,,,
GLOBAL TITANIO PERU S.A.C.,2060215819,AUTOLIQUIDABLES,PROMOCIONES RETAIL,17/01/2024,2644826,BUBBA,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.20,0.00,0.00,0.00,11200,,,,106489.6,,,,2187.36,,,
TWM GROUP E.I.R.L.,2055438625,ELECTROHOGAR,ELECTRONICA MENOR,18/01/2024,2644675,AMAZON,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,167,,,,25415.73,,,,539.96,,,
TWM GROUP E.I.R.L.,2055438625,ELECTROHOGAR,ELECTRONICA MENOR,18/01/2024,2644674,AMAZON,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,43,,,,7875.63,,,,484.28,,
COMERCIALIZADORA DE LA PLATA S.A.C.,2060097358,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,2/01/2024,2641791,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,0.20,0.00,0.00,,6,,,,354.1,,,,1.17,,
COMERCIALIZADORA DE LA PLATA S.A.C.,2060097358,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,2/01/2024,2641792,NEW ERA,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,184,,,,10958.48,,,,35.94,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,15/01/2024,2644488,RECORD,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,82,,,,8853,,,,160.15,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,15/01/2024,2644488,RECORD,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,55,,,,3809.67,,,,27.45,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,15/01/2024,2643046,RECORD,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,85,,,,8750.88,,,,166.01,,,
WWK COMERCIAL S.A.C.,2060615293,DECOHOGAR,COCINA,15/01/2024,2643046,RECORD,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,56,,,,3580.6,,,,27.95,,,
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,11/01/2024,2644152,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,11/01/2024,2644351,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,109.62,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,11/01/2024,2644462,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,11/01/2024,2644117,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,109.62,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,11/01/2024,2644450,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,11/01/2024,2644214,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,126.14,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,16/01/2024,2644660,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,3.60,0.00,0.00,,143,,,,24114.28,,,,514.52,,
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,16/01/2024,2644661,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,3.77,0.00,0.00,0.00,225,,,,39768.12,,,,848.53,,,
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,16/01/2024,2645489,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,109.62,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,16/01/2024,2645037,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,197.75,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,16/01/2024,2645062,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,16/01/2024,2645127,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,3/01/2024,2641459,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,3/01/2024,2641473,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,3/01/2024,2641375,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,3/01/2024,2642885,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
SWEET HOME IMPORTACIONES S.A.C,2060284715,ELECTROHOGAR,CUIDADO PERSONAL,3/01/2024,2642615,REVLON,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,164.7,,,,2.09
JAP INVESTMENTS S.A.C,2055220336,HOMBRE,ROPA INTERIOR HOMBRE,2/01/2024,2642333,BOSTON,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,104,,,,1420.64,,,,20.31,,,
JAP INVESTMENTS S.A.C,2055220336,HOMBRE,ROPA INTERIOR HOMBRE,2/01/2024,2642333,BOSTON,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,312,,,,8591.19,,,,81.24,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,16/01/2024,2643858,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,0.00,0.00,,40,,,,589.99,,,,7.81,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,16/01/2024,2643858,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,0.00,0.00,,40,,,,580.09,,,,7.81,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,16/01/2024,2643858,DRAGON BALL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,0.00,0.00,,29,,,,447.36,,,,5.66,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,16/01/2024,2643858,LOL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,0.00,0.00,,41,,,,618.57,,,,8.01,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,16/01/2024,2643859,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,0.00,0.00,2604,,,,30164.54,,,,508.56,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,16/01/2024,2643859,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,0.00,0.00,2705,,,,30143.9,,,,528.29,,,
ANTHAIX S.A.C.,2045807410,INFANTIL,ESCOLAR,16/01/2024,2643859,DRAGON BALL,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,0.00,0.00,1260,,,,15469.29,,,,246.08,,,
